Date,Engine Hours (Hrs),Idle Hours (Hrs),Fuel Consumption (Litres),Capacity (Litres),Operational Intensity (%),Active Time (%),Capacity Utilization (%),Active Equipment (#)
"2025-01-19T13:00:00Z","18.95","5.84","1089.64","2850.00","38.23","99.73","38.34","19.00"
"2025-01-19T12:00:00Z","19.20","5.50","1078.04","3000.00","35.93","95.98","37.44","20.00"
"2025-01-19T11:00:00Z","20.30","7.16","1005.32","3300.00","30.46","92.28","33.01","22.00"
"2025-01-19T10:00:00Z","20.25","6.09","1192.86","3150.00","37.87","96.45","39.26","21.00"
"2025-01-19T09:00:00Z","19.14","6.19","1224.60","3000.00","40.82","95.72","42.64","20.00"
"2025-01-19T08:00:00Z","19.85","5.40","1257.37","3000.00","41.91","99.25","42.23","20.00"
"2025-01-19T03:00:00Z","21.05","5.84","1442.15","3300.00","43.70","95.70","45.66","22.00"
"2025-01-19T02:00:00Z","19.95","8.35","1009.97","3000.00","33.67","99.75","33.75","20.00"
"2025-01-19T00:00:00Z","20.85","6.58","1176.30","3150.00","37.34","99.28","37.61","21.00"
"2025-01-18T23:00:00Z","20.35","5.33","1385.19","3150.00","43.97","96.91","45.38","21.00"
"2025-01-18T18:00:00Z","22.16","7.23","1383.68","3300.00","41.93","100.72","41.63","22.00"
"2025-01-18T17:00:00Z","21.90","5.58","1308.60","3300.00","39.65","99.55","39.83","22.00"
"2025-01-18T16:00:00Z","21.05","5.69","1234.82","3300.00","37.42","95.68","39.11","22.00"
"2025-01-18T15:00:00Z","21.45","5.64","1227.42","3300.00","37.19","97.50","38.15","22.00"
"2025-01-18T14:00:00Z","21.55","7.85","944.77","3300.00","28.63","97.95","29.23","22.00"
"2025-01-18T13:00:00Z","21.00","3.50","1348.26","3150.00","42.80","100.00","42.80","21.00"
"2025-01-18T11:00:00Z","21.85","6.42","1273.05","3300.00","38.58","99.30","38.85","22.00"
"2025-01-18T10:00:00Z","21.90","7.18","1293.30","3300.00","39.19","99.56","39.37","22.00"
"2025-01-18T09:00:00Z","21.00","8.64","1195.65","3150.00","37.96","100.00","37.96","21.00"
"2025-01-18T08:00:00Z","22.00","6.33","1445.44","3300.00","43.80","100.00","43.80","22.00"
"2025-01-18T07:00:00Z","22.00","5.91","1578.81","3300.00","47.84","100.00","47.84","22.00"
"2025-01-18T06:00:00Z","21.95","6.56","1408.21","3300.00","42.67","99.79","42.76","22.00"
"2025-01-18T05:00:00Z","21.85","5.44","1476.81","3300.00","44.75","99.32","45.06","22.00"
"2025-01-18T04:00:00Z","22.25","5.06","1621.08","3300.00","49.12","101.14","48.57","22.00"
"2025-01-18T03:00:00Z","21.95","5.89","1650.66","3300.00","50.02","99.77","50.14","22.00"
"2025-01-18T02:00:00Z","21.00","8.38","1052.12","3150.00","33.40","100.00","33.40","21.00"
"2025-01-18T01:00:00Z","21.00","5.68","1301.48","3150.00","41.32","100.00","41.32","21.00"
"2025-01-18T00:00:00Z","21.45","5.13","1531.99","3300.00","46.42","97.50","47.61","22.00"
"2025-01-17T23:00:00Z","20.95","7.08","1359.84","3150.00","43.17","99.76","43.27","21.00"
"2025-01-17T22:00:00Z","20.85","5.45","1548.25","3150.00","49.15","99.29","49.50","21.00"
"2025-01-17T21:00:00Z","20.20","5.86","1421.90","3150.00","45.14","96.19","46.93","21.00"
"2025-01-17T20:00:00Z","20.36","7.29","1191.98","3150.00","37.84","96.93","39.04","21.00"
"2025-01-17T17:00:00Z","19.65","5.66","1419.15","3000.00","47.30","98.25","48.15","20.00"
"2025-01-17T16:00:00Z","19.95","5.30","1408.52","3000.00","46.95","99.75","47.07","20.00"
"2025-01-17T15:00:00Z","19.70","6.10","1301.20","3000.00","43.37","98.48","44.04","20.00"
"2025-01-17T14:00:00Z","19.50","10.40","876.94","2850.00","30.77","102.63","29.98","19.00"
"2025-01-17T13:00:00Z","19.20","6.71","1073.86","3000.00","35.80","96.00","37.29","20.00"
"2025-01-17T12:00:00Z","21.00","7.15","1305.78","3150.00","41.45","100.00","41.45","21.00"
"2025-01-17T11:00:00Z","20.95","6.48","1347.37","3150.00","42.77","99.76","42.88","21.00"
"2025-01-17T10:00:00Z","21.00","3.77","1613.09","3150.00","51.21","100.00","51.21","21.00"
"2025-01-17T09:00:00Z","20.90","5.26","1432.23","3150.00","45.47","99.52","45.69","21.00"
"2025-01-17T08:00:00Z","20.75","3.89","1463.97","3150.00","46.48","98.81","47.04","21.00"
"2025-01-17T03:00:00Z","21.05","5.77","1344.97","3150.00","42.70","100.24","42.59","21.00"
"2025-01-17T02:00:00Z","19.95","10.78","838.30","3000.00","27.94","99.77","28.01","20.00"
"2025-01-17T01:00:00Z","19.70","6.50","1370.97","3000.00","45.70","98.50","46.40","20.00"
"2025-01-17T00:00:00Z","22.00","6.76","1496.25","3300.00","45.34","100.00","45.34","22.00"
"2025-01-16T23:00:00Z","21.90","3.47","1772.12","3300.00","53.70","99.55","53.94","22.00"
"2025-01-16T22:00:00Z","19.55","3.77","1572.46","3000.00","52.42","97.75","53.62","20.00"
"2025-01-16T21:00:00Z","18.35","5.22","1428.01","2850.00","50.11","96.59","51.88","19.00"
"2025-01-16T20:00:00Z","19.00","4.16","1507.75","2850.00","52.90","100.02","52.89","19.00"
"2025-01-16T19:00:00Z","19.24","3.39","1531.96","2850.00","53.75","101.27","53.08","19.00"
"2025-01-16T18:00:00Z","19.00","5.33","1336.02","2850.00","46.88","100.00","46.88","19.00"
"2025-01-16T17:00:00Z","18.95","3.85","1571.52","2850.00","55.14","99.74","55.29","19.00"
"2025-01-16T16:00:00Z","19.00","2.80","1657.85","2850.00","58.17","99.99","58.17","19.00"
"2025-01-16T15:00:00Z","18.85","4.29","1417.08","2850.00","49.72","99.23","50.11","19.00"
"2025-01-16T13:00:00Z","18.80","8.94","992.03","2850.00","34.81","98.94","35.18","19.00"
"2025-01-16T12:00:00Z","19.95","5.51","1475.63","3000.00","49.19","99.77","49.30","20.00"
"2025-01-16T11:00:00Z","20.00","4.83","1664.36","3000.00","55.48","100.00","55.48","20.00"
"2025-01-16T10:00:00Z","21.00","4.67","1772.09","3150.00","56.26","100.00","56.26","21.00"
"2025-01-16T09:00:00Z","20.00","6.27","1577.52","3000.00","52.58","100.00","52.58","20.00"
"2025-01-16T08:00:00Z","21.00","6.02","1640.11","3150.00","52.07","100.00","52.07","21.00"
"2025-01-16T07:00:00Z","20.95","6.23","1639.53","3150.00","52.05","99.76","52.17","21.00"
"2025-01-16T06:00:00Z","21.00","6.86","1518.52","3150.00","48.21","100.00","48.21","21.00"
"2025-01-16T05:00:00Z","21.00","5.24","1689.76","3150.00","53.64","100.00","53.64","21.00"
"2025-01-16T04:00:00Z","20.05","4.90","1672.32","3150.00","53.09","95.48","55.60","21.00"
"2025-01-16T03:00:00Z","20.25","8.34","1235.48","3000.00","41.18","101.25","40.67","20.00"
"2025-01-16T02:00:00Z","18.80","10.50","983.85","2850.00","34.52","98.94","34.89","19.00"
"2025-01-16T01:00:00Z","18.75","7.39","1332.88","2850.00","46.77","98.68","47.39","19.00"
"2025-01-16T00:00:00Z","20.50","9.86","1262.09","3150.00","40.07","97.62","41.04","21.00"
"2025-01-15T23:00:00Z","20.10","6.30","1478.07","3150.00","46.92","95.71","49.03","21.00"
"2025-01-15T22:00:00Z","20.35","6.37","1438.83","3150.00","45.68","96.91","47.13","21.00"
"2025-01-15T21:00:00Z","19.60","4.50","1670.69","3000.00","55.69","98.00","56.83","20.00"
"2025-01-15T20:00:00Z","20.00","5.37","1642.56","3150.00","52.14","95.25","54.75","21.00"
"2025-01-15T19:00:00Z","20.00","6.65","1400.93","3300.00","42.45","90.91","46.70","22.00"
"2025-01-15T18:00:00Z","20.30","6.51","1535.37","3150.00","48.74","96.66","50.43","21.00"
"2025-01-15T17:00:00Z","19.60","6.11","1479.26","3150.00","46.96","93.35","50.31","21.00"
"2025-01-15T16:00:00Z","19.70","5.48","1530.73","3000.00","51.02","98.51","51.80","20.00"
"2025-01-15T15:00:00Z","19.70","6.41","1501.31","3000.00","50.04","98.49","50.81","20.00"
"2025-01-15T14:00:00Z","19.05","8.53","1199.06","2850.00","42.07","100.26","41.96","19.00"
"2025-01-15T13:00:00Z","19.00","7.42","1351.80","2850.00","47.43","100.00","47.43","19.00"
"2025-01-15T12:00:00Z","18.95","5.12","1518.68","2850.00","53.29","99.73","53.43","19.00"
"2025-01-15T11:00:00Z","19.95","4.79","1608.01","3000.00","53.60","99.75","53.74","20.00"
"2025-01-15T10:00:00Z","19.95","5.45","1624.36","3000.00","54.15","99.73","54.29","20.00"
"2025-01-15T09:00:00Z","19.50","5.36","1516.43","3150.00","48.14","92.86","51.84","21.00"
"2025-01-15T08:00:00Z","19.95","4.69","1645.32","3150.00","52.23","99.75","52.36","20.00"
"2025-01-15T07:00:00Z","20.00","5.94","1487.20","3000.00","49.57","100.00","49.57","20.00"
"2025-01-15T06:00:00Z","20.00","5.56","1452.80","3000.00","48.43","100.00","48.43","20.00"
"2025-01-15T05:00:00Z","20.00","6.86","1342.29","3000.00","44.74","100.00","44.74","20.00"
"2025-01-15T04:00:00Z","20.15","5.89","1455.49","3150.00","46.21","95.95","48.16","21.00"
"2025-01-15T03:00:00Z","19.05","7.91","1159.04","2850.00","40.67","100.26","40.56","19.00"
"2025-01-15T02:00:00Z","19.00","11.16","822.89","2850.00","28.87","100.00","28.87","19.00"
"2025-01-15T01:00:00Z","19.25","10.06","1000.44","3000.00","33.35","96.25","34.65","20.00"
"2025-01-15T00:00:00Z","19.55","8.22","1219.68","3000.00","40.66","97.74","41.60","20.00"
"2025-01-14T23:00:00Z","19.80","8.22","1091.16","3150.00","34.64","94.29","36.74","21.00"
"2025-01-14T22:00:00Z","21.70","8.58","1202.73","3300.00","36.45","98.65","36.94","22.00"
"2025-01-14T21:00:00Z","20.30","7.83","1175.35","3150.00","37.31","96.68","38.59","21.00"
"2025-01-14T20:00:00Z","21.55","7.51","1356.86","3300.00","41.12","97.95","41.98","22.00"
"2025-01-14T19:00:00Z","20.30","7.17","1230.40","3300.00","37.28","92.26","40.41","22.00"
"2025-01-14T18:00:00Z","19.95","8.43","1355.04","3000.00","45.17","99.75","45.28","20.00"
"2025-01-14T17:00:00Z","21.45","6.32","1473.26","3300.00","44.64","97.50","45.79","22.00"
"2025-01-14T16:00:00Z","19.65","4.78","1500.85","3150.00","47.65","93.58","50.92","21.00"
"2025-01-14T15:00:00Z","20.95","6.35","1562.15","3150.00","49.59","99.76","49.71","21.00"
"2025-01-14T14:00:00Z","20.70","9.33","1000.81","3150.00","31.77","98.59","32.23","21.00"
"2025-01-14T13:00:00Z","20.75","8.62","1183.41","3150.00","37.57","98.81","38.02","21.00"
"2025-01-14T12:00:00Z","21.00","8.18","1310.18","3150.00","41.59","100.00","41.59","21.00"
"2025-01-14T11:00:00Z","20.65","5.57","1455.26","3150.00","46.20","98.33","46.98","21.00"
"2025-01-14T10:00:00Z","20.00","5.90","1435.41","3000.00","47.85","100.00","47.85","20.00"
"2025-01-14T09:00:00Z","20.00","6.82","1379.17","3000.00","45.97","100.00","45.97","20.00"
"2025-01-14T08:00:00Z","19.85","6.17","1436.39","3000.00","47.88","99.26","48.24","20.00"
"2025-01-14T07:00:00Z","20.00","6.48","1402.25","3000.00","46.74","100.00","46.74","20.00"
"2025-01-14T06:00:00Z","19.95","7.01","1355.85","3000.00","45.19","99.75","45.31","20.00"
"2025-01-14T05:00:00Z","19.70","5.26","1501.37","3000.00","50.05","98.52","50.80","20.00"
"2025-01-14T04:00:00Z","19.75","4.15","1647.86","3000.00","54.93","98.73","55.63","20.00"
"2025-01-14T03:00:00Z","20.20","7.86","1372.20","3000.00","45.74","101.00","45.29","20.00"
"2025-01-14T02:00:00Z","20.00","10.26","1003.18","3000.00","33.44","100.00","33.44","20.00"
"2025-01-14T01:00:00Z","19.95","8.26","1210.09","3000.00","40.34","99.75","40.44","20.00"
"2025-01-14T00:00:00Z","19.05","6.67","1331.37","2850.00","46.71","100.27","46.59","19.00"
"2025-01-13T23:00:00Z","20.00","5.85","1513.05","3000.00","50.44","100.00","50.44","20.00"
"2025-01-13T22:00:00Z","20.00","7.05","1487.20","3000.00","49.57","100.00","49.57","20.00"
"2025-01-13T21:00:00Z","19.60","5.64","1455.60","3000.00","48.52","97.99","49.52","20.00"
"2025-01-13T20:00:00Z","19.76","6.10","1439.24","3000.00","47.97","98.78","48.57","20.00"
"2025-01-13T19:00:00Z","18.80","5.58","1539.29","2850.00","54.01","98.95","54.58","19.00"
"2025-01-13T18:00:00Z","18.90","4.10","1651.89","2850.00","57.96","99.49","58.26","19.00"
"2025-01-13T17:00:00Z","18.95","5.14","1552.52","2850.00","54.47","99.73","54.62","19.00"
"2025-01-13T16:00:00Z","18.90","4.22","1599.28","3150.00","50.77","89.99","56.42","21.00"
"2025-01-13T15:00:00Z","19.10","4.73","1569.16","3000.00","52.31","95.51","54.77","20.00"
"2025-01-13T14:00:00Z","19.10","8.84","1035.21","2850.00","36.32","100.52","36.13","19.00"
"2025-01-13T13:00:00Z","19.05","7.37","1204.90","2850.00","42.28","100.27","42.16","19.00"
"2025-01-13T12:00:00Z","19.00","7.87","990.22","3000.00","33.01","100.00","33.01","19.00"
"2025-01-13T11:00:00Z","19.45","6.82","1229.99","3000.00","41.00","97.25","42.16","20.00"
"2025-01-13T10:00:00Z","20.15","6.97","1277.20","3150.00","40.55","95.94","42.26","21.00"
"2025-01-13T09:00:00Z","19.00","7.56","1277.14","2850.00","44.81","100.00","44.81","19.00"
"2025-01-13T08:00:00Z","19.85","7.34","1261.40","3000.00","42.05","99.26","42.36","20.00"
"2025-01-13T07:00:00Z","20.36","7.42","1328.88","3150.00","42.19","96.93","43.52","21.00"
"2025-01-13T06:00:00Z","18.45","4.43","1416.25","2850.00","49.69","97.11","51.17","19.00"
"2025-01-13T05:00:00Z","18.90","3.99","1494.08","3000.00","49.80","94.49","52.71","20.00"
"2025-01-13T04:00:00Z","19.95","6.66","1502.53","3000.00","50.08","99.75","50.21","20.00"
"2025-01-13T03:00:00Z","20.00","6.33","1459.06","3000.00","48.64","100.00","48.64","20.00"
"2025-01-13T02:00:00Z","20.00","10.08","983.99","3000.00","32.80","100.00","32.80","20.00"
"2025-01-13T01:00:00Z","19.90","5.02","1606.28","3000.00","53.54","99.49","53.82","20.00"
"2025-01-13T00:00:00Z","21.00","7.13","1446.42","3150.00","45.92","100.00","45.92","21.00"
"2025-01-12T23:00:00Z","20.75","6.29","1478.87","3150.00","46.95","98.81","47.51","21.00"
"2025-01-12T22:00:00Z","20.46","6.43","1430.37","3150.00","45.41","97.41","46.62","21.00"
"2025-01-12T21:00:00Z","19.90","4.74","1521.87","3150.00","48.31","94.76","50.98","21.00"
"2025-01-12T20:00:00Z","19.85","4.76","1473.04","3000.00","49.10","99.25","49.47","20.00"
"2025-01-12T19:00:00Z","18.95","4.28","1644.75","2850.00","57.71","99.73","57.87","19.00"
"2025-01-12T18:00:00Z","19.35","4.66","1715.30","3150.00","54.45","92.15","59.09","21.00"
"2025-01-12T17:00:00Z","19.05","5.01","1611.00","3000.00","53.70","95.25","56.38","20.00"
"2025-01-12T16:00:00Z","18.95","3.94","1669.99","2850.00","58.60","99.74","58.75","19.00"
"2025-01-12T15:00:00Z","19.00","4.22","1491.99","2850.00","52.35","100.00","52.35","19.00"
"2025-01-12T14:00:00Z","18.95","7.36","901.32","2850.00","31.63","99.73","31.71","19.00"
"2025-01-12T13:00:00Z","19.35","6.92","898.47","3000.00","29.95","96.76","30.95","20.00"
"2025-01-12T12:00:00Z","19.00","6.70","1213.33","3000.00","40.44","100.00","40.44","19.00"
"2025-01-12T11:00:00Z","19.55","6.22","1197.09","3000.00","39.90","97.77","40.81","20.00"
"2025-01-12T10:00:00Z","20.45","6.64","1116.89","3300.00","33.85","92.96","36.41","22.00"
"2025-01-12T09:00:00Z","21.00","6.63","1213.61","3150.00","38.53","100.00","38.53","21.00"
"2025-01-12T08:00:00Z","19.65","4.90","1211.92","3150.00","38.47","93.55","41.13","21.00"
"2025-01-12T07:00:00Z","18.75","5.44","1325.22","2850.00","46.50","98.69","47.11","19.00"
"2025-01-12T06:00:00Z","18.24","6.53","1194.52","2850.00","41.91","96.01","43.65","19.00"
"2025-01-12T05:00:00Z","18.00","5.19","1265.70","2850.00","44.41","94.74","46.88","19.00"
"2025-01-12T04:00:00Z","17.65","4.23","1412.29","2850.00","49.55","92.90","53.34","19.00"
"2025-01-12T03:00:00Z","17.15","4.39","1312.34","2700.00","48.61","95.25","51.03","18.00"
"2025-01-12T02:00:00Z","17.95","9.45","904.58","2700.00","33.50","99.71","33.60","18.00"
"2025-01-12T01:00:00Z","17.00","6.29","1162.91","2550.00","45.60","100.00","45.60","17.00"
"2025-01-12T00:00:00Z","16.95","4.96","1254.18","2550.00","49.18","99.68","49.34","17.00"
"2025-01-11T23:00:00Z","18.10","4.02","1436.00","2700.00","53.19","100.58","52.88","18.00"
"2025-01-11T22:00:00Z","17.00","4.78","1334.69","2550.00","52.34","100.00","52.34","17.00"
"2025-01-11T21:00:00Z","17.30","5.06","1346.09","2850.00","47.23","91.05","51.87","19.00"
"2025-01-11T20:00:00Z","17.30","2.84","1536.93","3000.00","51.23","86.49","59.23","20.00"
"2025-01-11T19:00:00Z","16.45","3.76","1335.06","2700.00","49.45","91.40","54.10","18.00"
"2025-01-11T18:00:00Z","16.65","4.51","1278.18","2550.00","50.12","97.94","51.18","17.00"
"2025-01-11T17:00:00Z","16.75","5.74","1213.22","2550.00","47.58","98.53","48.29","17.00"
"2025-01-11T16:00:00Z","17.10","3.99","1367.81","2700.00","50.66","95.00","53.33","18.00"
"2025-01-11T15:00:00Z","16.95","4.97","1178.92","2550.00","46.23","99.71","46.37","17.00"
"2025-01-11T14:00:00Z","17.00","6.54","926.81","2550.00","36.35","100.00","36.35","17.00"
"2025-01-11T13:00:00Z","17.00","6.38","857.18","2550.00","33.61","100.00","33.61","17.00"
"2025-01-11T12:00:00Z","17.00","7.62","853.55","2550.00","33.47","100.00","33.47","17.00"
"2025-01-11T11:00:00Z","17.00","6.64","972.92","2550.00","38.15","100.00","38.15","17.00"
"2025-01-11T10:00:00Z","18.15","8.31","941.68","2850.00","33.04","95.54","34.58","19.00"
"2025-01-11T09:00:00Z","17.80","6.26","1082.44","2700.00","40.09","98.89","40.54","18.00"
"2025-01-11T08:00:00Z","18.25","5.56","1212.88","2850.00","42.56","96.04","44.31","19.00"
"2025-01-11T07:00:00Z","18.00","6.04","1040.27","2700.00","38.53","100.00","38.53","18.00"
"2025-01-11T06:00:00Z","17.85","6.21","1156.03","2700.00","42.82","99.17","43.17","18.00"
"2025-01-11T05:00:00Z","18.35","5.70","1198.03","2850.00","42.04","96.59","43.52","19.00"
"2025-01-11T04:00:00Z","18.05","4.47","1445.59","2700.00","53.54","100.27","53.40","18.00"
"2025-01-11T03:00:00Z","18.10","3.86","1375.60","2850.00","48.27","95.27","50.66","19.00"
"2025-01-11T02:00:00Z","17.34","7.20","971.95","2700.00","36.00","96.35","37.36","18.00"
"2025-01-11T01:00:00Z","17.30","5.91","1245.93","2700.00","46.15","96.14","48.00","18.00"
"2025-01-11T00:00:00Z","17.00","6.65","1176.93","2550.00","46.15","100.00","46.15","17.00"
"2025-01-10T23:00:00Z","16.90","5.95","1268.99","2550.00","49.76","99.41","50.06","17.00"
"2025-01-10T22:00:00Z","18.75","5.94","1337.17","2850.00","46.92","98.67","47.55","19.00"
"2025-01-10T21:00:00Z","18.80","4.76","1552.95","2850.00","54.49","98.95","55.07","19.00"
"2025-01-10T20:00:00Z","18.90","4.00","1632.50","2850.00","57.28","99.47","57.59","19.00"
"2025-01-10T19:00:00Z","18.75","4.40","1571.34","2850.00","55.13","98.69","55.87","19.00"
"2025-01-10T18:00:00Z","18.65","6.15","1354.98","2850.00","47.54","98.17","48.43","19.00"
"2025-01-10T17:00:00Z","19.60","5.96","1453.36","3150.00","46.14","93.32","49.44","21.00"
"2025-01-10T16:00:00Z","19.95","4.56","1501.57","3000.00","50.05","99.73","50.19","20.00"
"2025-01-10T15:00:00Z","19.70","4.44","1454.11","3000.00","48.47","98.50","49.21","20.00"
"2025-01-10T14:00:00Z","17.95","9.63","855.81","2700.00","31.70","99.72","31.79","18.00"
"2025-01-10T13:00:00Z","18.05","8.49","855.62","2700.00","31.69","100.28","31.60","18.00"
"2025-01-10T12:00:00Z","18.80","6.50","1186.79","2850.00","41.64","98.96","42.08","19.00"
"2025-01-10T11:00:00Z","18.90","6.00","1321.02","2850.00","46.35","99.49","46.59","19.00"
"2025-01-10T10:00:00Z","17.70","6.38","1162.45","2700.00","43.05","98.33","43.79","18.00"
"2025-01-10T09:00:00Z","18.60","9.08","976.49","2850.00","34.26","97.90","35.00","19.00"
"2025-01-10T08:00:00Z","18.95","7.87","1188.44","2850.00","41.70","99.75","41.80","19.00"
"2025-01-10T07:00:00Z","18.35","6.38","1322.08","2850.00","46.39","96.57","48.04","19.00"
"2025-01-10T06:00:00Z","19.05","8.66","1132.27","2850.00","39.73","100.27","39.62","19.00"
"2025-01-10T05:00:00Z","18.85","8.00","1121.84","2850.00","39.36","99.22","39.67","19.00"
"2025-01-10T04:00:00Z","17.85","5.92","1198.67","2700.00","44.40","99.16","44.77","18.00"
"2025-01-10T03:00:00Z","19.05","5.82","1317.93","2850.00","46.24","100.26","46.12","19.00"
"2025-01-10T02:00:00Z","18.00","8.07","998.06","2700.00","36.97","100.00","36.97","18.00"
"2025-01-10T01:00:00Z","19.00","7.33","1268.70","2850.00","44.52","100.00","44.52","19.00"
"2025-01-10T00:00:00Z","17.65","7.66","1067.72","2700.00","39.55","98.05","40.33","18.00"
"2025-01-09T23:00:00Z","18.20","5.99","1297.54","2850.00","45.53","95.76","47.54","19.00"
"2025-01-09T22:00:00Z","17.15","5.62","1240.76","2850.00","43.54","90.28","48.23","19.00"
"2025-01-09T21:00:00Z","17.15","5.79","1246.86","2700.00","46.18","95.27","48.47","18.00"
"2025-01-09T20:00:00Z","18.20","5.28","1356.86","2850.00","47.61","95.79","49.70","19.00"
"2025-01-09T19:00:00Z","17.70","5.49","1280.57","2700.00","47.43","98.33","48.23","18.00"
"2025-01-09T18:00:00Z","16.85","5.69","1174.02","2550.00","46.04","99.12","46.45","17.00"
"2025-01-09T17:00:00Z","17.90","5.60","1212.14","2700.00","44.89","99.46","45.14","18.00"
"2025-01-09T16:00:00Z","17.15","4.92","1283.38","2700.00","47.53","95.27","49.89","18.00"
"2025-01-09T15:00:00Z","16.10","3.77","1229.71","2550.00","48.22","94.72","50.91","17.00"
"2025-01-09T14:00:00Z","15.95","5.84","930.44","2400.00","38.77","99.71","38.88","16.00"
"2025-01-09T13:00:00Z","16.10","5.67","1010.15","2550.00","39.61","94.71","41.83","17.00"
"2025-01-09T12:00:00Z","17.20","8.19","1020.04","2700.00","37.78","95.56","39.54","18.00"
"2025-01-09T11:00:00Z","17.00","5.66","1142.50","2550.00","44.80","100.00","44.80","17.00"
"2025-01-09T10:00:00Z","17.00","5.13","1133.21","2550.00","44.44","100.00","44.44","17.00"
"2025-01-09T09:00:00Z","15.90","6.20","1017.40","2700.00","37.68","88.35","42.65","18.00"
"2025-01-09T08:00:00Z","16.55","5.81","1055.62","2550.00","41.40","97.33","42.53","17.00"
"2025-01-09T07:00:00Z","16.40","4.54","1247.95","2550.00","48.94","96.48","50.72","17.00"
"2025-01-09T06:00:00Z","15.95","5.29","1121.40","2400.00","46.73","99.68","46.87","16.00"
"2025-01-09T05:00:00Z","15.75","4.15","1224.31","2400.00","51.01","98.44","51.82","16.00"
"2025-01-09T04:00:00Z","15.05","3.88","1149.25","2400.00","47.89","94.06","50.91","16.00"
"2025-01-09T03:00:00Z","15.00","5.17","997.45","2400.00","41.56","93.74","44.33","16.00"
"2025-01-09T02:00:00Z","14.80","7.89","734.94","2250.00","32.66","98.67","33.11","15.00"
"2025-01-09T01:00:00Z","14.00","5.55","894.78","2100.00","42.61","100.00","42.61","14.00"
"2025-01-09T00:00:00Z","14.95","4.44","1044.52","2250.00","46.42","99.64","46.59","15.00"
"2025-01-08T23:00:00Z","15.95","5.15","1180.87","2400.00","49.20","99.68","49.36","16.00"
"2025-01-08T22:00:00Z","15.00","3.71","1170.67","2250.00","52.03","100.00","52.03","15.00"
"2025-01-08T21:00:00Z","16.00","4.47","1224.46","2400.00","51.02","100.00","51.02","16.00"
"2025-01-08T20:00:00Z","15.25","4.19","1143.16","2400.00","47.63","95.31","49.97","16.00"
"2025-01-08T19:00:00Z","16.10","5.83","1111.10","2550.00","43.57","94.71","46.01","17.00"
"2025-01-08T18:00:00Z","15.95","4.81","1152.76","2400.00","48.03","99.69","48.18","16.00"
"2025-01-08T17:00:00Z","16.05","4.93","1141.77","2550.00","44.78","94.43","47.42","17.00"
"2025-01-08T16:00:00Z","15.70","4.19","1259.24","2550.00","49.38","92.33","53.48","17.00"
"2025-01-08T15:00:00Z","15.80","3.90","1253.12","2550.00","49.14","92.95","52.87","17.00"
"2025-01-08T14:00:00Z","17.00","7.65","851.30","2550.00","33.38","100.00","33.38","17.00"
"2025-01-08T13:00:00Z","16.35","6.00","994.01","2550.00","38.98","96.16","40.54","17.00"
"2025-01-08T12:00:00Z","16.00","8.19","789.17","2400.00","32.88","100.00","32.88","16.00"
"2025-01-08T11:00:00Z","17.00","7.04","937.37","2550.00","36.76","100.00","36.76","17.00"
"2025-01-08T10:00:00Z","16.70","5.02","1207.35","2550.00","47.35","98.24","48.20","17.00"
"2025-01-08T09:00:00Z","16.95","3.23","1337.23","2550.00","52.44","99.68","52.61","17.00"
"2025-01-08T08:00:00Z","17.80","4.90","1245.87","2700.00","46.14","98.89","46.66","18.00"
"2025-01-08T07:00:00Z","18.00","4.75","1355.16","2700.00","50.19","100.00","50.19","18.00"
"2025-01-08T06:00:00Z","17.50","4.31","1383.85","2700.00","51.25","97.22","52.72","18.00"
"2025-01-08T05:00:00Z","17.60","4.04","1378.12","2700.00","51.04","97.78","52.20","18.00"
"2025-01-08T04:00:00Z","18.85","4.19","1383.09","2850.00","48.53","99.21","48.92","19.00"
"2025-01-08T03:00:00Z","17.80","5.01","1248.97","2700.00","46.26","98.87","46.79","18.00"
"2025-01-08T02:00:00Z","18.00","7.21","1093.29","2700.00","40.49","100.00","40.49","18.00"
"2025-01-08T01:00:00Z","17.95","7.78","1110.30","2700.00","41.12","99.72","41.24","18.00"
"2025-01-08T00:00:00Z","18.95","6.52","1232.71","2850.00","43.25","99.75","43.36","19.00"
"2025-01-07T23:00:00Z","19.15","6.08","1254.77","3000.00","41.83","95.76","43.68","20.00"
"2025-01-07T22:00:00Z","19.85","7.35","1226.45","3000.00","40.88","99.25","41.19","20.00"
"2025-01-07T21:00:00Z","19.95","7.62","1202.24","3000.00","40.07","99.75","40.17","20.00"
"2025-01-07T20:00:00Z","19.95","6.37","1347.76","3000.00","44.93","99.75","45.04","20.00"
"2025-01-07T19:00:00Z","20.00","6.16","1340.50","3000.00","44.68","100.00","44.68","20.00"
"2025-01-07T18:00:00Z","18.45","6.11","1298.97","2850.00","45.58","97.11","46.93","19.00"
"2025-01-07T17:00:00Z","19.55","5.71","1380.02","3000.00","46.00","97.76","47.05","20.00"
"2025-01-07T16:00:00Z","19.70","5.27","1398.81","3000.00","46.63","98.50","47.34","20.00"
"2025-01-07T15:00:00Z","19.65","6.80","1230.22","3000.00","41.01","98.25","41.74","20.00"
"2025-01-07T14:00:00Z","18.95","8.84","941.39","2850.00","33.03","99.74","33.12","19.00"
"2025-01-07T13:00:00Z","18.90","5.36","1192.47","2850.00","41.84","99.47","42.07","19.00"
"2025-01-07T12:00:00Z","19.65","7.39","1136.61","3150.00","36.08","93.58","38.56","21.00"
